pcttime,field_header_seq,field_header_stamp,field_status0_level,field_status0_name,field_status0_message,field_status0_hardware_id,field_status0_values0_key,field_status0_values0_value,field_status0_values1_key,field_status0_values1_value,field_status0_values2_key,field_status0_values2_value,field_status0_values3_key,field_status0_values3_value,field_status0_values4_key,field_status0_values4_value,field_status0_values5_key,field_status0_values5_value,field_status0_values6_key,field_status0_values6_value,field_status0_values7_key,field_status0_values7_value,field_status0_values8_key,field_status0_values8_value,field_status0_values9_key,field_status0_values9_value,field_status1_level,field_status1_name,field_status1_message,field_status1_hardware_id,field_status1_values0_key,field_status1_values0_value,field_status1_values1_key,field_status1_values1_value,field_status1_values2_key,field_status1_values2_value,field_status1_values3_key,field_status1_values3_value,field_status2_level,field_status2_name,field_status2_message,field_status2_hardware_id,field_status2_values0_key,field_status2_values0_value,field_status2_values1_key,field_status2_values1_value,field_status2_values2_key,field_status2_values2_value,field_status2_values3_key,field_status2_values3_value,field_status2_values4_key,field_status2_values4_value,field_status2_values5_key,field_status2_values5_value,field_status3_level,field_status3_name,field_status3_message,field_status3_hardware_id,field_status3_values0_key,field_status3_values0_value,field_status3_values1_key,field_status3_values1_value,field_status3_values2_key,field_status3_values2_value,field_status3_values3_key,field_status3_values3_value,field_status3_values4_key,field_status3_values4_value,field_status3_values5_key,field_status3_values5_value,field_status3_values6_key,field_status3_values6_value,field_status3_values7_key,field_status3_values7_value,field_status3_values8_key,field_status3_values8_value,field_status3_values9_key,field_status3_values9_value,field_status3_values10_key,field_status3_values10_value,field_status3_values11_key,field_status3_values11_value,field_status3_values12_key,field_status3_values12_value,field_status3_values13_key,field_status3_values13_value,field_status3_values14_key,field_status3_values14_value,field_status3_values15_key,field_status3_values15_value,field_status3_values16_key,field_status3_values16_value,field_status3_values17_key,field_status3_values17_value,field_status3_values18_key,field_status3_values18_value,field_status3_values19_key,field_status3_values19_value,field_status3_values20_key,field_status3_values20_value,field_status3_values21_key,field_status3_values21_value,field_status3_values22_key,field_status3_values22_value,field_status3_values23_key,field_status3_values23_value,field_status3_values24_key,field_status3_values24_value,field_status3_values25_key,field_status3_values25_value,field_status4_level,field_status4_name,field_status4_message,field_status4_hardware_id,field_status4_values0_key,field_status4_values0_value,field_status4_values1_key,field_status4_values1_value,field_status4_values2_key,field_status4_values2_value
1536689979685329463,1061,1536689979685092224,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,33348,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,120,Tx sequence number:,234,Rx total bytes:,5865818,Tx total bytes:,136513,Rx speed:,8509.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1378,Frequency (Hz),0.999997,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.7,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689981185192580,1062,1536689981184798963,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,33655,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,167,Tx sequence number:,236,Rx total bytes:,5874811,Tx total bytes:,136555,Rx speed:,8993.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1379,Frequency (Hz),0.999965,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.5,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689982188778779,1063,1536689982185365337,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,33856,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,110,Tx sequence number:,237,Rx total bytes:,5880705,Tx total bytes:,136576,Rx speed:,5894.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1380,Frequency (Hz),0.999994,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.4,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689983684852948,1064,1536689983684581310,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,34162,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,158,Tx sequence number:,238,Rx total bytes:,5889660,Tx total bytes:,136597,Rx speed:,8955.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1382,Frequency (Hz),1.000003,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.7,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689984685531254,1065,1536689984685116102,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,34359,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,97,Tx sequence number:,239,Rx total bytes:,5895321,Tx total bytes:,136618,Rx speed:,5661.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1383,Frequency (Hz),1.000009,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.6,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689985686333460,1066,1536689985685934114,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,34567,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,47,Tx sequence number:,240,Rx total bytes:,5901420,Tx total bytes:,136639,Rx speed:,6099.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1384,Frequency (Hz),1.039919,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.6,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689987185024396,1067,1536689987184491264,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,34881,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,101,Tx sequence number:,242,Rx total bytes:,5910588,Tx total bytes:,136681,Rx speed:,9168.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1385,Frequency (Hz),1.000032,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.7,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689988185591250,1068,1536689988185109796,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,35067,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,29,Tx sequence number:,243,Rx total bytes:,5916011,Tx total bytes:,136702,Rx speed:,5423.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1386,Frequency (Hz),0.959981,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.8,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689989685361059,1069,1536689989684997041,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,35369,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,73,Tx sequence number:,244,Rx total bytes:,5924846,Tx total bytes:,136723,Rx speed:,8835.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1388,Frequency (Hz),1.000025,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.3,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689990686346874,1070,1536689990685516889,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,35571,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,17,Tx sequence number:,245,Rx total bytes:,5930778,Tx total bytes:,136744,Rx speed:,5932.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1389,Frequency (Hz),1.040008,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.9,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689992186108491,1071,1536689992185531617,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,35876,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,62,Tx sequence number:,247,Rx total bytes:,5939740,Tx total bytes:,136786,Rx speed:,8962.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1390,Frequency (Hz),0.959994,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.3,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689993685496522,1072,1536689993684698888,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,36195,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,123,Tx sequence number:,248,Rx total bytes:,5949076,Tx total bytes:,136807,Rx speed:,9336.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1392,Frequency (Hz),1.039995,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.1,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689995185460532,1073,1536689995185130080,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,36496,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,164,Tx sequence number:,250,Rx total bytes:,5957883,Tx total bytes:,136849,Rx speed:,8807.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1393,Frequency (Hz),1.000006,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.2,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689996685386303,1074,1536689996685127881,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,36793,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,203,Tx sequence number:,251,Rx total bytes:,5966632,Tx total bytes:,136870,Rx speed:,8749.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1395,Frequency (Hz),0.999953,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.8,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689998185420167,1075,1536689998185005622,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,37102,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,252,Tx sequence number:,253,Rx total bytes:,5975594,Tx total bytes:,136912,Rx speed:,8962.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1396,Frequency (Hz),0.962971,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.9,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1536689999685529675,1076,1536689999685200503,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,37415,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,51,Tx sequence number:,254,Rx total bytes:,5984730,Tx total bytes:,136933,Rx speed:,9136.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,14,Fix type,4,EPH (m),0.82,EPV (m),1.17,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1398,Frequency (Hz),1.000013,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,2,mavros: System,Sensor helth,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC2F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Fail,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),23.0,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
