pcttime,field_header_seq,field_header_stamp,field_status0_level,field_status0_name,field_status0_message,field_status0_hardware_id,field_status0_values0_key,field_status0_values0_value,field_status0_values1_key,field_status0_values1_value,field_status0_values2_key,field_status0_values2_value,field_status0_values3_key,field_status0_values3_value,field_status0_values4_key,field_status0_values4_value,field_status0_values5_key,field_status0_values5_value,field_status0_values6_key,field_status0_values6_value,field_status0_values7_key,field_status0_values7_value,field_status0_values8_key,field_status0_values8_value,field_status0_values9_key,field_status0_values9_value,field_status1_level,field_status1_name,field_status1_message,field_status1_hardware_id,field_status1_values0_key,field_status1_values0_value,field_status1_values1_key,field_status1_values1_value,field_status1_values2_key,field_status1_values2_value,field_status1_values3_key,field_status1_values3_value,field_status2_level,field_status2_name,field_status2_message,field_status2_hardware_id,field_status2_values0_key,field_status2_values0_value,field_status2_values1_key,field_status2_values1_value,field_status2_values2_key,field_status2_values2_value,field_status2_values3_key,field_status2_values3_value,field_status2_values4_key,field_status2_values4_value,field_status2_values5_key,field_status2_values5_value,field_status3_level,field_status3_name,field_status3_message,field_status3_hardware_id,field_status3_values0_key,field_status3_values0_value,field_status3_values1_key,field_status3_values1_value,field_status3_values2_key,field_status3_values2_value,field_status3_values3_key,field_status3_values3_value,field_status3_values4_key,field_status3_values4_value,field_status3_values5_key,field_status3_values5_value,field_status3_values6_key,field_status3_values6_value,field_status3_values7_key,field_status3_values7_value,field_status3_values8_key,field_status3_values8_value,field_status3_values9_key,field_status3_values9_value,field_status3_values10_key,field_status3_values10_value,field_status3_values11_key,field_status3_values11_value,field_status3_values12_key,field_status3_values12_value,field_status3_values13_key,field_status3_values13_value,field_status3_values14_key,field_status3_values14_value,field_status3_values15_key,field_status3_values15_value,field_status3_values16_key,field_status3_values16_value,field_status3_values17_key,field_status3_values17_value,field_status3_values18_key,field_status3_values18_value,field_status3_values19_key,field_status3_values19_value,field_status3_values20_key,field_status3_values20_value,field_status3_values21_key,field_status3_values21_value,field_status3_values22_key,field_status3_values22_value,field_status3_values23_key,field_status3_values23_value,field_status3_values24_key,field_status3_values24_value,field_status3_values25_key,field_status3_values25_value,field_status4_level,field_status4_name,field_status4_message,field_status4_hardware_id,field_status4_values0_key,field_status4_values0_value,field_status4_values1_key,field_status4_values1_value,field_status4_values2_key,field_status4_values2_value
1531946426882773709,923,1531946426881780278,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,7498,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,205,Tx sequence number:,192,Rx total bytes:,5292343,Tx total bytes:,474139,Rx speed:,9022.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1201,Frequency (Hz),1.036958,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.4,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946428381456800,924,1531946428380736138,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,7791,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,240,Tx sequence number:,194,Rx total bytes:,5301048,Tx total bytes:,474181,Rx speed:,8705.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1202,Frequency (Hz),1.000018,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.9,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946429382760984,925,1531946429381789996,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,7990,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,181,Tx sequence number:,195,Rx total bytes:,5306829,Tx total bytes:,474202,Rx speed:,5781.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1203,Frequency (Hz),0.962937,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.2,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946430881102505,926,1531946430880789589,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,8279,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,210,Tx sequence number:,196,Rx total bytes:,5315241,Tx total bytes:,474223,Rx speed:,8412.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1205,Frequency (Hz),1.037065,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.6,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946432382986475,927,1531946432382036488,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,8585,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,2,Tx sequence number:,198,Rx total bytes:,5324126,Tx total bytes:,474265,Rx speed:,8885.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1206,Frequency (Hz),0.962907,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.1,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946433881483302,928,1531946433881029903,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,8880,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,37,Tx sequence number:,199,Rx total bytes:,5332732,Tx total bytes:,474286,Rx speed:,8606.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1208,Frequency (Hz),1.000013,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),23.3,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946435381293072,929,1531946435380512637,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,9181,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,80,Tx sequence number:,201,Rx total bytes:,5341488,Tx total bytes:,474328,Rx speed:,8756.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1209,Frequency (Hz),1.000037,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.8,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946436880726855,930,1531946436880384869,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,9484,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,123,Tx sequence number:,202,Rx total bytes:,5350450,Tx total bytes:,474349,Rx speed:,8962.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1211,Frequency (Hz),1.000002,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.8,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946437885372369,931,1531946437884998591,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,9690,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,71,Tx sequence number:,203,Rx total bytes:,5356467,Tx total bytes:,474370,Rx speed:,6017.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1212,Frequency (Hz),0.999918,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.8,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946439382487900,932,1531946439381260662,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,9991,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,114,Tx sequence number:,205,Rx total bytes:,5365289,Tx total bytes:,474412,Rx speed:,8822.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1213,Frequency (Hz),0.999961,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.4,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946440881506062,933,1531946440881002495,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,10284,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,147,Tx sequence number:,206,Rx total bytes:,5373936,Tx total bytes:,474433,Rx speed:,8647.0,Tx speed:,21.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1215,Frequency (Hz),1.000042,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),21.9,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
1531946442381940896,934,1531946442381234673,0,mavros: FCU connection,connected,udp://127.0.0.1:14551@14555,Received packets:,10576,Dropped packets:,0,Buffer overruns:,0,Parse errors:,0,Rx sequence number:,181,Tx sequence number:,208,Rx total bytes:,5382439,Tx total bytes:,474475,Rx speed:,8503.0,Tx speed:,42.0,0,mavros: GPS,3D fix,udp://127.0.0.1:14551@14555,Satellites visible,20,Fix type,4,EPH (m),0.57,EPV (m),0.92,0,mavros: Heartbeat,Normal,udp://127.0.0.1:14551@14555,Heartbeats since startup,1216,Frequency (Hz),0.999988,Vehicle type,Fixed wing aircraft,Autopilot type,ArduPilotMega / ArduCopter,Mode,GUIDED,System status,Active,0,mavros: System,Normal,udp://127.0.0.1:14551@14555,Sensor present,0x0361FC3F,Sensor enabled,0x0161FC3F,Sensor helth,0x0171FC3F,3D gyro,Ok,3D accelerometer,Ok,3D magnetometer,Ok,absolute pressure,Ok,differential pressure,Ok,GPS,Ok,3D angular rate control,Ok,attitude stabilization,Ok,yaw position,Ok,z/altitude control,Ok,x/y position control,Ok,motor outputs / control,Ok,rc receiver,Ok,AHRS subsystem health,Ok,Terrain subsystem health,Ok,Logging,Ok,CPU Load (%),22.4,Drop rate (%),0.0,Errors comm,0,Errors count #1,0,Errors count #2,0,Errors count #3,0,Errors count #4,0,1,mavros: Battery,Low voltage,udp://127.0.0.1:14551@14555,Voltage,0.0,Current,-0.0,Remaining,-1.0
